listing_id,brand,category,gender,gender_source,material,size,condition,age_months,original_price,provider_price,data_source,source_listing_id,tier_primary,base_min_pct,base_max_pct,cond_mult,age_mult,cat_mult,mat_mult,rule_min,rule_max,rule_mid,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,penalties,rule_quality_score,rule_decision,quality_score_norm,item_freshness_score,freshness_score,provider_price_pct_of_original,model_b_predicted_decision,model_b_approve_probability,model_b_review_probability,model_b_reject_probability,recommendation_pool_status,recommendable_flag,review_fallback_eligible,category_avg_provider_price,price_vs_category_avg_ratio,catalog_priority_score
L0354,Style Bazaar,Top,Women,category_derived,Cotton,M,Like New,5,1200,80,manual,L0354,Tier 1,0.05,0.06,0.9,0.9,1.0,1.0,50,60,55.0,33.3333,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.7222222222222222,0.7222222222222222,0.0666666666666666,Review,0.0788512006402015,0.9146733283996582,0.006475550122559,REVIEW_FALLBACK,1,1,77.56842105263158,1.031347536979237,0.542215
L0355,Zudio,Jeans,Unisex,category_derived,Denim,S,Used,9,1300,50,manual,L0355,Tier 2,0.06,0.07,0.7,0.8,0.95,1.0,40,50,45.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.5,0.5,0.0384615384615384,Approve,0.965442717075348,0.0344989001750946,5.8364152209833264e-05,PRIMARY_APPROVE,1,0,323.6756756756757,0.1544756179024716,0.789089
L0356,Soch,Saree,Women,category_derived,Silk,M,Like New,4,4000,350,manual,L0356,Tier 3,0.07,0.09,0.9,0.9,1.1,1.05,250,350,300.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.7777777777777778,0.0875,Approve,0.9970282912254332,0.0029643003363162,7.442253263434395e-06,PRIMARY_APPROVE,1,0,2609.3522727272725,0.1341329048048322,0.906961
L0357,Aurelia,Kurta,Unisex,category_derived,Cotton,L,New,3,3200,300,manual,L0357,Tier 3,0.07,0.09,1.0,1.0,1.0,1.0,200,300,250.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8333333333333334,0.8333333333333334,0.09375,Approve,0.9990949630737304,0.0008976465323939,7.377940164587926e-06,PRIMARY_APPROVE,1,0,252.51063829787233,1.1880687563195147,0.966486
L0359,Max Fashion,Jeans,Unisex,category_derived,Denim,M,Like New,6,2800,200,manual,L0359,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,150,190,170.0,5.2632,8,4,5,17,cond=8|age=4|dev=5|total=17,83,Approve,0.83,0.6666666666666667,0.6666666666666667,0.0714285714285714,Approve,0.9934943318367004,0.0064801480621099,2.5545696189510636e-05,PRIMARY_APPROVE,1,0,323.6756756756757,0.6179024716098864,0.864032
L0360,Reliance Trends,Shirt,Unisex,category_derived,Cotton,XL,New,1,3000,300,manual,L0360,Tier 3,0.07,0.09,1.0,1.0,1.0,1.0,200,250,225.0,20.0,0,0,12,12,cond=0|age=0|dev=12|total=12,88,Approve,0.88,0.9444444444444444,0.9444444444444444,0.1,Approve,0.989154040813446,0.0106801176443696,0.0001658378314459,PRIMARY_APPROVE,1,0,563.860655737705,0.5320463432716489,0.93872
L0361,Pantaloons,Top,Women,category_derived,Cotton,S,Like New,5,4500,350,manual,L0361,Tier 3,0.07,0.09,0.9,0.9,1.0,1.0,250,350,300.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.0777777777777777,Approve,0.997715950012207,0.0022770382929593,7.0270648393488955e-06,PRIMARY_APPROVE,1,0,77.56842105263158,4.512145474284163,0.895988
L0362,Roadster,Jeans,Unisex,category_derived,Denim,M,Used,8,4800,250,manual,L0362,Tier 3,0.07,0.09,0.7,0.8,0.95,1.0,180,250,215.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.5555555555555556,0.5555555555555556,0.0520833333333333,Approve,0.9704447388648988,0.0294981952756643,5.706287993234582e-05,PRIMARY_APPROVE,1,0,323.6756756756757,0.7723780895123581,0.8012
L0363,HRX,Activewear,Unisex,category_derived,Polyester,L,New,2,5500,550,manual,L0363,Tier 4,0.09,0.11,1.0,1.0,0.95,1.0,450,550,500.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8888888888888888,0.8888888888888888,0.1,Approve,0.9993426203727722,0.0006523374468088,4.981586698704632e-06,PRIMARY_APPROVE,1,0,424.873417721519,1.2945032027409504,0.977646
L0364,Flying Machine,Jeans,Unisex,category_derived,Denim,M,Like New,6,5200,350,manual,L0364,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,350,450,400.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.0673076923076923,Approve,0.997542142868042,0.0024505038745701,7.352871307375608e-06,PRIMARY_APPROVE,1,0,323.6756756756757,1.0813293253173013,0.884842
L0365,Mufti,Shirt,Unisex,category_derived,Cotton,S,Used,10,5600,300,manual,L0365,Tier 4,0.09,0.11,0.7,0.8,1.0,1.0,300,350,325.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.4444444444444444,0.4444444444444444,0.0535714285714285,Review,0.0002890056930482,0.9995393753051758,0.0001717271952657,REVIEW_FALLBACK,1,1,563.860655737705,0.5320463432716489,0.478947
L0366,Fabindia,Kurta,Unisex,category_derived,Linen,M,Like New,5,9000,900,manual,L0366,Tier 4,0.09,0.11,0.9,0.9,1.0,1.03,700,850,775.0,5.8824,8,4,5,17,cond=8|age=4|dev=5|total=17,83,Approve,0.83,0.7222222222222222,0.7222222222222222,0.1,Approve,0.9976315498352052,0.002351863309741,1.6476567907375284e-05,PRIMARY_APPROVE,1,0,252.51063829787233,3.564206268958544,0.875971
L0367,Zara,Dress,Women,category_derived,Linen,S,New,2,10000,1200,manual,L0367,Tier 4,0.09,0.11,1.0,1.0,1.05,1.03,950,1200,1075.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8888888888888888,0.8888888888888888,0.12,Approve,0.99907648563385,0.0009177960455417,5.738041636504931e-06,PRIMARY_APPROVE,1,0,2744.2330827067667,0.4372806404681862,0.977593
L0368,Adidas,Jacket,Unisex,category_derived,Polyester,L,Like New,6,11500,1000,manual,L0368,Tier 4,0.09,0.11,0.9,0.9,1.05,1.0,900,1100,1000.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.0869565217391304,Approve,0.9978815913200378,0.0021070132497698,1.1444995834608562e-05,PRIMARY_APPROVE,1,0,3417.938775510204,0.2925739943515306,0.88491
L0369,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,M,Used,9,10500,700,manual,L0369,Tier 4,0.09,0.11,0.7,0.8,1.0,1.0,550,650,600.0,7.6923,18,8,5,31,cond=18|age=8|dev=5|total=31,69,Review,0.69,0.5,0.5,0.0666666666666666,Approve,0.5479331016540527,0.451465904712677,0.0006009255885146,PRIMARY_APPROVE,1,0,563.860655737705,1.2414414676338472,0.685587
L0370,Calvin Klein,Jacket,Unisex,category_derived,Leather,L,New,3,13000,2000,manual,L0370,Tier 4,0.09,0.11,1.0,1.0,1.05,1.05,1300,1600,1450.0,25.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8333333333333334,0.8333333333333334,0.1538461538461538,Review,0.0831349566578865,0.9031814336776732,0.0136836916208267,REVIEW_FALLBACK,1,1,3417.938775510204,0.5851479887030613,0.613294
L0371,Raw Mango,Saree,Women,category_derived,Silk,L,New,2,24000,3600,manual,L0371,Tier 5,0.11,0.14,1.0,1.0,1.1,1.05,3000,3900,3450.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8888888888888888,0.8888888888888888,0.15,Approve,0.998626947402954,0.0013660439290106,7.0501355367014185e-06,PRIMARY_APPROVE,1,0,2609.3522727272725,1.3796527351354178,0.977503
L0372,Anita Dongre,Lehenga,Women,category_derived,Silk,M,Like New,6,26000,3000,manual,L0372,Tier 5,0.11,0.14,0.9,0.9,1.1,1.05,2700,3400,3050.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.1153846153846153,Approve,0.9966862797737122,0.0033051322679966,8.538985639461316e-06,PRIMARY_APPROVE,1,0,3022.7073170731705,0.9924877552831818,0.884671
L0373,Tarun Tahiliani,Lehenga,Women,category_derived,Silk,S,Used,12,29000,2000,manual,L0373,Tier 5,0.11,0.14,0.7,0.7,1.1,1.05,1800,2300,2050.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.3333333333333333,0.3333333333333333,0.0689655172413793,Review,0.0002305154630448,0.9996281862258912,0.0001412937126588,REVIEW_FALLBACK,1,1,3022.7073170731705,0.6616585035221212,0.456713
L0374,Louis Vuitton,Jacket,Unisex,category_derived,Leather,M,New,1,35000,5200,manual,L0374,Tier 5,0.11,0.14,1.0,1.0,1.05,1.05,4200,5400,4800.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.9444444444444444,0.9444444444444444,0.1485714285714285,Approve,0.999340832233429,0.0006542220944538,4.891397566098021e-06,PRIMARY_APPROVE,1,0,3417.938775510204,1.5213847706279595,0.988757
L0375,Burberry,Jacket,Unisex,category_derived,Cotton,L,Like New,5,27000,3000,manual,L0375,Tier 5,0.11,0.14,0.9,0.9,1.05,1.0,2500,3200,2850.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.1111111111111111,Approve,0.9982981085777284,0.0016948470147326,7.067696969897952e-06,PRIMARY_APPROVE,1,0,3417.938775510204,0.8777219830545919,0.896104
L0376,Vishal Mega Mart,Shirt,Unisex,category_derived,Polyester,S,Like New,5,1207,43,synthetic,L0328,Tier 2,0.06,0.07,0.9,0.9,1.0,1.0,60,70,65.0,28.3333,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.7222222222222222,0.7222222222222222,0.0356255178127589,Review,0.0531762838363647,0.9395463466644288,0.0072773732244968,REVIEW_FALLBACK,1,1,563.860655737705,0.0762599758689363,0.53708
L0377,Sabyasachi,Saree,Women,category_derived,Silk,L,New,1,151169,32858,synthetic,L0017,Tier 5,0.11,0.14,1.0,1.0,1.1,1.05,19200,24400,21800.0,34.6639,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.9444444444444444,0.9444444444444444,0.2173593792378066,Review,0.0287753976881504,0.951415240764618,0.0198094006627798,REVIEW_FALLBACK,1,1,2609.3522727272725,12.592397103077657,0.624644
L0378,Gucci,Jacket,Unisex,category_derived,Leather,S,Like New,1,60255,7589,synthetic,L0004,Tier 5,0.11,0.14,0.9,1.0,1.05,1.05,6600,8400,7500.0,0.0,8,0,0,8,cond=8|age=0|dev=0|total=8,92,Approve,0.92,0.9444444444444444,0.9444444444444444,0.1259480541033939,Approve,0.9989966750144958,0.0009956409921869,7.687310244364198e-06,PRIMARY_APPROVE,1,0,3417.938775510204,2.220344043133766,0.956688
L0379,Zudio,Top,Women,category_derived,Cotton,S,New,1,485,23,synthetic,L0053,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,20,30,25.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.9444444444444444,0.9444444444444444,0.0474226804123711,Approve,0.9990155696868896,0.0009779742686077,6.394134288711939e-06,PRIMARY_APPROVE,1,0,77.56842105263158,0.2965124168815307,0.988692
L0380,Louis Vuitton,Jacket,Unisex,category_derived,Leather,M,New,1,34377,6793,synthetic,L0374,Tier 5,0.11,0.14,1.0,1.0,1.05,1.05,4200,5300,4750.0,28.1698,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.9444444444444444,0.9444444444444444,0.1976030485499025,Approve,0.5334409475326538,0.4585814476013183,0.0079775778576731,PRIMARY_APPROVE,1,0,3417.938775510204,1.9874551436299477,0.815577
L0381,Pantaloons,Top,Women,category_derived,Cotton,S,Like New,8,4281,244,synthetic,L0361,Tier 3,0.07,0.09,0.9,0.8,1.0,1.0,200,300,250.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.5555555555555556,0.5555555555555556,0.056996028965195,Approve,0.9904030561447144,0.0095768300816416,2.0104338545934297e-05,PRIMARY_APPROVE,1,0,77.56842105263158,3.145609987786674,0.845192
L0383,Reliance Trends,Shirt,Unisex,category_derived,Cotton,L,Like New,3,3111,236,synthetic,L0360,Tier 3,0.07,0.09,0.9,1.0,1.0,1.0,200,250,225.0,0.0,8,0,0,8,cond=8|age=0|dev=0|total=8,92,Approve,0.92,0.8333333333333334,0.8333333333333334,0.0758598521375763,Approve,0.9987218976020812,0.0012701095547527,7.996668500709347e-06,PRIMARY_APPROVE,1,0,563.860655737705,0.4185431233736971,0.934411
L0384,Moda Rapido,Dress,Women,category_derived,Polyester,M,Like New,10,1091,41,synthetic,L0195,Tier 1,0.05,0.06,0.9,0.8,1.05,1.0,40,50,45.0,0.0,8,12,0,20,cond=8|age=12|dev=0|total=20,80,Approve,0.8,0.4444444444444444,0.4444444444444444,0.0375802016498625,Review,0.0004892097786068,0.9990054965019226,0.0005053150234743,REVIEW_FALLBACK,1,1,2744.2330827067667,0.014940421882663,0.518987
L0386,Biba,Kurta,Unisex,category_derived,Cotton,M,Like New,6,1754,133,synthetic,L0162,Tier 2,0.06,0.07,0.9,0.9,1.0,1.0,90,100,95.0,33.0,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.6666666666666667,0.6666666666666667,0.0758266818700114,Review,0.1424403041601181,0.8444153666496277,0.0131444064900279,REVIEW_FALLBACK,1,1,252.51063829787233,0.5267104819683182,0.543821
L0387,Anouk,Kurta,Unisex,category_derived,Cotton,XL,Like New,7,4797,167,synthetic,L0220,Tier 3,0.07,0.09,0.9,0.8,1.0,1.0,250,300,275.0,33.2,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review,0.64,0.6111111111111112,0.6111111111111112,0.0348134250573275,Review,0.0684776008129119,0.9207998514175416,0.010722529143095,REVIEW_FALLBACK,1,1,252.51063829787233,0.6613582743511965,0.501918
L0388,Moda Rapido,Dress,Women,category_derived,Denim,S,Like New,1,909,47,synthetic,L0057,Tier 1,0.05,0.06,0.9,1.0,1.05,1.0,40,50,45.0,0.0,8,0,0,8,cond=8|age=0|dev=0|total=8,92,Approve,0.92,0.9444444444444444,0.9444444444444444,0.0517051705170517,Approve,0.9901983737945556,0.009758080355823,4.35551191912964e-05,PRIMARY_APPROVE,1,0,2744.2330827067667,0.0171268250850039,0.954929
L0389,Soch,Saree,Women,category_derived,Silk,XS,Like New,5,4029,322,synthetic,L0306,Tier 3,0.07,0.09,0.9,0.9,1.1,1.05,250,350,300.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.0799205758252668,Approve,0.9974098801612854,0.002583066932857,6.989837856963277e-06,PRIMARY_APPROVE,1,0,2609.3522727272725,0.1234022724204457,0.895926
L0390,Levi's,Jeans,Unisex,category_derived,Denim,M,Used,4,4475,220,synthetic,L0059,Tier 3,0.07,0.09,0.7,0.9,0.95,1.0,190,250,220.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve,0.78,0.7777777777777778,0.7777777777777778,0.0491620111731843,Approve,0.9530879259109496,0.0468220859766006,9.00413142517209e-05,PRIMARY_APPROVE,1,0,323.6756756756757,0.6796927187708751,0.858173
L0391,Roadster,Jeans,Unisex,category_derived,Denim,M,Like New,4,4858,308,synthetic,L0223,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,250,350,300.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.7777777777777778,0.063400576368876,Approve,0.9990097284317015,0.0009852041257545,4.973567229171749e-06,PRIMARY_APPROVE,1,0,323.6756756756757,0.9515698062792252,0.907358
L0392,Highlander,Top,Women,category_derived,Cotton,XL,Like New,1,569,22,synthetic,L0092,Tier 1,0.05,0.06,0.9,1.0,1.0,1.0,30,30,30.0,26.6667,8,0,20,28,cond=8|age=0|dev=20|total=28,72,Review,0.72,0.9444444444444444,0.9444444444444444,0.0386643233743409,Review,0.0348334796726703,0.951729953289032,0.0134365716949105,REVIEW_FALLBACK,1,1,77.56842105263158,0.2836205726692902,0.593856
L0393,Levi's,Jeans,Unisex,category_derived,Denim,XS,New,2,7282,380,synthetic,L0272,Tier 4,0.09,0.11,1.0,1.0,0.95,1.0,600,750,675.0,36.6667,0,0,30,30,cond=0|age=0|dev=30|total=30,70,Review,0.7,0.8888888888888888,0.8888888888888888,0.052183466080747,Review,0.0059278234839439,0.9578863978385924,0.0361858047544956,REVIEW_FALLBACK,1,1,323.6756756756757,1.1740146960587845,0.568963
L0394,Global Desi,Ethnic Wear,Unisex,category_derived,Silk,M,Used,6,4768,211,synthetic,L0041,Tier 3,0.07,0.09,0.7,0.9,1.1,1.05,250,300,275.0,15.6,18,4,12,34,cond=18|age=4|dev=12|total=34,66,Review,0.66,0.6666666666666667,0.6666666666666667,0.0442533557046979,Review,0.1329917311668396,0.8644968271255493,0.0025114039890468,REVIEW_FALLBACK,1,1,2191.154929577465,0.0962962486822821,0.533932
L0397,Neeru's,Lehenga,Women,category_derived,Silk,M,New,3,9742,639,synthetic,L0232,Tier 4,0.09,0.11,1.0,1.0,1.1,1.05,1000,1200,1100.0,36.1,0,0,30,30,cond=0|age=0|dev=30|total=30,70,Review,0.7,0.8333333333333334,0.8333333333333334,0.0655922808458222,Review,0.0054854531772434,0.9577362537384032,0.0367782935500144,REVIEW_FALLBACK,1,1,3022.7073170731705,0.2113998918753177,0.557764
L0398,Louis Vuitton,Shirt,Unisex,category_derived,Linen,XS,Used,5,66117,5506,synthetic,L0037,Tier 5,0.11,0.14,0.7,0.9,1.0,1.03,4700,6000,5350.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve,0.78,0.7222222222222222,0.7222222222222222,0.0832766156964169,Approve,0.9934444427490234,0.006540847942233,1.4637633285019548e-05,PRIMARY_APPROVE,1,0,563.860655737705,9.764823886845662,0.855133
L0399,Raw Mango,Saree,Women,category_derived,Silk,M,Like New,9,19798,2106,synthetic,L0296,Tier 5,0.11,0.14,0.9,0.8,1.1,1.05,1800,2300,2050.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.5,0.5,0.1063743812506313,Approve,0.9727481007575988,0.0272133126854896,3.864301834255457e-05,PRIMARY_APPROVE,1,0,2609.3522727272725,0.8070968500542194,0.83055
L0400,H&M,Dress,Women,category_derived,Cotton,S,Like New,10,992,35,synthetic,L0182,Tier 1,0.05,0.06,0.9,0.8,1.05,1.0,40,40,40.0,12.5,8,12,12,32,cond=8|age=12|dev=12|total=32,68,Review,0.68,0.4444444444444444,0.4444444444444444,0.0352822580645161,Review,0.0010729267960414,0.9966179728507996,0.0023090813774615,REVIEW_FALLBACK,1,1,2744.2330827067667,0.012754018680322,0.471103
L0403,Vishal Mega Mart,Top,Women,category_derived,Polyester,L,Like New,10,1090,26,synthetic,L0277,Tier 1,0.05,0.06,0.9,0.8,1.0,1.0,40,50,45.0,35.0,8,12,20,40,cond=8|age=12|dev=20|total=40,60,Review,0.6,0.4444444444444444,0.4444444444444444,0.0238532110091743,Review,0.000228614298976,0.9929942488670348,0.0067771393805742,REVIEW_FALLBACK,1,1,77.56842105263158,0.3351879495182521,0.438935
L0405,Burberry,Jacket,Unisex,category_derived,Cotton,XS,Used,8,24888,1685,synthetic,L0375,Tier 5,0.11,0.14,0.7,0.8,1.05,1.0,1600,2000,1800.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.5555555555555556,0.5555555555555556,0.0677033108325297,Approve,0.9291954040527344,0.0707196816802024,8.496092050336301e-05,PRIMARY_APPROVE,1,0,3417.938775510204,0.4929871804823291,0.79295
L0406,Anita Dongre,Lehenga,Women,category_derived,Silk,S,Like New,1,20595,1540,synthetic,L0297,Tier 5,0.11,0.14,0.9,1.0,1.1,1.05,2400,3000,2700.0,35.8333,8,0,30,38,cond=8|age=0|dev=30|total=38,62,Review,0.62,0.9444444444444444,0.9444444444444444,0.0747754309298373,Review,0.0022297780960798,0.9629610776901244,0.0348091758787632,REVIEW_FALLBACK,1,1,3022.7073170731705,0.5094770477120334,0.547335
L0408,Tarun Tahiliani,Saree,Women,category_derived,Silk,M,Used,7,72282,5603,synthetic,L0021,Tier 5,0.11,0.14,0.7,0.8,1.1,1.05,5100,6500,5800.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.6111111111111112,0.6111111111111112,0.0775158407348994,Approve,0.8487476110458374,0.1511008888483047,0.0001514592004241,PRIMARY_APPROVE,1,0,2609.3522727272725,2.147276187489929,0.787972
L0409,House of Masaba,Saree,Women,category_derived,Silk,M,Like New,7,13322,1498,synthetic,L0105,Tier 4,0.09,0.11,0.9,0.8,1.1,1.05,1000,1200,1100.0,24.8333,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review,0.64,0.6111111111111112,0.6111111111111112,0.1124455787419306,Review,0.0099206622689962,0.986425518989563,0.0036538038402795,REVIEW_FALLBACK,1,1,2609.3522727272725,0.5740888325646821,0.490206
L0410,Armani,Jacket,Unisex,category_derived,Leather,S,Used,13,52230,3425,synthetic,L0038,Tier 5,0.11,0.14,0.7,0.7,1.05,1.05,3100,4000,3550.0,0.0,18,16,0,34,cond=18|age=16|dev=0|total=34,66,Review,0.66,0.2777777777777778,0.2777777777777778,0.0655753398430021,Review,0.0004043879453092,0.9994090795516968,0.0001866233797045,REVIEW_FALLBACK,1,1,3417.938775510204,1.0020659306539923,0.429636
L0412,Max Fashion,Jeans,Unisex,category_derived,Denim,L,Like New,3,971,46,synthetic,L0129,Tier 1,0.05,0.06,0.9,1.0,0.95,1.0,40,50,45.0,0.0,8,0,0,8,cond=8|age=0|dev=0|total=8,92,Approve,0.92,0.8333333333333334,0.8333333333333334,0.0473738414006179,Approve,0.9973784685134888,0.0026090561877936,1.2435031749191694e-05,PRIMARY_APPROVE,1,0,323.6756756756757,0.1421175684702738,0.934142
L0413,Anouk,Saree,Women,category_derived,Cotton,S,Like New,7,1908,65,synthetic,L0067,Tier 2,0.06,0.07,0.9,0.8,1.1,1.0,90,110,100.0,27.7778,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review,0.64,0.6111111111111112,0.6111111111111112,0.0340670859538784,Review,0.0384266078472137,0.9557571411132812,0.0058162775821983,REVIEW_FALLBACK,1,1,2609.3522727272725,0.0249103966066117,0.495908
L0416,Anita Dongre,Ethnic Wear,Unisex,category_derived,Silk,M,Used,14,21370,1599,synthetic,L0080,Tier 5,0.11,0.14,0.7,0.7,1.1,1.05,1300,1700,1500.0,0.0,18,16,0,34,cond=18|age=16|dev=0|total=34,66,Review,0.66,0.2222222222222222,0.2222222222222222,0.0748245203556387,Review,0.0003471352683845,0.9995489716529846,0.0001038749032886,REVIEW_FALLBACK,1,1,2191.154929577465,0.7297521404880055,0.418514
L0418,American Eagle,Jeans,Unisex,category_derived,Denim,XS,Like New,7,8118,541,synthetic,L0115,Tier 4,0.09,0.11,0.9,0.8,0.95,1.0,500,600,550.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.6111111111111112,0.6111111111111112,0.0666420300566642,Approve,0.9931210875511168,0.006864933297038,1.400380006089108e-05,PRIMARY_APPROVE,1,0,323.6756756756757,1.6714261857047428,0.856846
L0419,Louis Vuitton,Jacket,Unisex,category_derived,Leather,M,Like New,11,166168,13407,synthetic,L0180,Tier 5,0.11,0.14,0.9,0.7,1.05,1.05,12700,16200,14450.0,0.0,8,12,0,20,cond=8|age=12|dev=0|total=20,80,Approve,0.8,0.3888888888888888,0.3888888888888888,0.080683404747003,Review,0.0006703009130433,0.999111831188202,0.0002178746217396,REVIEW_FALLBACK,1,1,3417.938775510204,3.922539542270972,0.507912
L0420,FBB,Ethnic Wear,Unisex,category_derived,Cotton,S,New,3,903,57,synthetic,L0060,Tier 1,0.05,0.06,1.0,1.0,1.1,1.0,50,60,55.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8333333333333334,0.8333333333333334,0.0631229235880398,Approve,0.9988228678703308,0.0011692225234583,7.84514759288868e-06,PRIMARY_APPROVE,1,0,2191.154929577465,0.0260136785539814,0.966431
L0421,Prada,Dress,Women,category_derived,Silk,S,Like New,4,108846,13020,synthetic,L0177,Tier 5,0.11,0.14,0.9,0.9,1.05,1.05,10700,13600,12150.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.7777777777777778,0.1196185436304503,Approve,0.9963881969451904,0.003595694899559,1.6194358977372758e-05,PRIMARY_APPROVE,1,0,2744.2330827067667,4.7444949490798205,0.906833
L0423,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,L,Like New,5,10382,862,synthetic,L0344,Tier 4,0.09,0.11,0.9,0.9,1.0,1.0,750,950,850.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.083028318243113,Approve,0.9983192086219788,0.0016732575604692,7.450510565831792e-06,PRIMARY_APPROVE,1,0,563.860655737705,1.5287464930005377,0.896108
L0424,Mufti,Shirt,Unisex,category_derived,Cotton,S,Like New,7,5248,510,synthetic,L0340,Tier 4,0.09,0.11,0.9,0.8,1.0,1.0,350,400,375.0,27.5,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review,0.64,0.6111111111111112,0.6111111111111112,0.0971798780487804,Review,0.0326260179281234,0.9628407955169678,0.004533271305263,REVIEW_FALLBACK,1,1,563.860655737705,0.904478783561803,0.494747
L0426,Sabyasachi,Ethnic Wear,Unisex,category_derived,Silk,M,New,3,93293,18780,synthetic,L0001,Tier 5,0.11,0.14,1.0,1.0,1.1,1.05,11900,15100,13500.0,24.3709,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8333333333333334,0.8333333333333334,0.2013012766231121,Review,0.341417521238327,0.6463726758956909,0.0122097609564661,REVIEW_FALLBACK,1,1,2191.154929577465,8.57082251304862,0.66495
L0427,Raw Mango,Saree,Women,category_derived,Silk,S,Used,7,25061,1441,synthetic,L0346,Tier 5,0.11,0.14,0.7,0.8,1.1,1.05,1800,2300,2050.0,19.9444,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review,0.62,0.6111111111111112,0.6111111111111112,0.0574997007302182,Review,0.0241906866431236,0.9748519659042358,0.0009572943090461,REVIEW_FALLBACK,1,1,2609.3522727272725,0.552244330925038,0.48506
L0428,Mufti,Shirt,Unisex,category_derived,Cotton,L,Like New,5,6026,499,synthetic,L0340,Tier 4,0.09,0.11,0.9,0.9,1.0,1.0,450,550,500.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.0828078327248589,Approve,0.9981447458267212,0.0018479692516848,7.288690994755598e-06,PRIMARY_APPROVE,1,0,563.860655737705,0.8849704176418426,0.896073
