listing_id,brand,category,gender,gender_source,material,size,condition,age_months,original_price,provider_price,data_source,source_listing_id,tier_primary,base_min_pct,base_max_pct,cond_mult,age_mult,cat_mult,mat_mult,rule_min,rule_max,rule_mid,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,penalties,rule_quality_score,rule_decision
L0414,Global Desi,Saree,Women,category_derived,Silk,M,Like New,5,1296,44,synthetic,L0190,Tier 2,0.06,0.07,0.9,0.9,1.1,1.05,70,80,75.0,37.1429,8,4,30,42,cond=8|age=4|dev=30|total=42,58,Review
L0415,Armani,Jacket,Unisex,category_derived,Leather,S,Used,14,49579,8886,synthetic,L0108,Tier 5,0.11,0.14,0.7,0.7,1.05,1.05,2900,3700,3300.0,140.1622,18,16,45,79,cond=18|age=16|dev=45|total=79,21,Reject
L0416,Anita Dongre,Ethnic Wear,Unisex,category_derived,Silk,M,Used,14,21370,1599,synthetic,L0080,Tier 5,0.11,0.14,0.7,0.7,1.1,1.05,1300,1700,1500.0,0.0,18,16,0,34,cond=18|age=16|dev=0|total=34,66,Review
L0417,GAP,Jeans,Unisex,category_derived,Denim,L,Like New,11,7600,2736,synthetic,L0241,Tier 4,0.09,0.11,0.9,0.7,0.95,1.0,400,500,450.0,447.2,8,12,45,65,cond=8|age=12|dev=45|total=65,35,Reject
L0418,American Eagle,Jeans,Unisex,category_derived,Denim,XS,Like New,7,8118,541,synthetic,L0115,Tier 4,0.09,0.11,0.9,0.8,0.95,1.0,500,600,550.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve
L0419,Louis Vuitton,Jacket,Unisex,category_derived,Leather,M,Like New,11,166168,13407,synthetic,L0180,Tier 5,0.11,0.14,0.9,0.7,1.05,1.05,12700,16200,14450.0,0.0,8,12,0,20,cond=8|age=12|dev=0|total=20,80,Approve
L0420,FBB,Ethnic Wear,Unisex,category_derived,Cotton,S,New,3,903,57,synthetic,L0060,Tier 1,0.05,0.06,1.0,1.0,1.1,1.0,50,60,55.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0421,Prada,Dress,Women,category_derived,Silk,S,Like New,4,108846,13020,synthetic,L0177,Tier 5,0.11,0.14,0.9,0.9,1.05,1.05,10700,13600,12150.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0422,Raw Mango,Saree,Women,category_derived,Silk,M,Like New,3,17609,6514,synthetic,L0296,Tier 5,0.11,0.14,0.9,1.0,1.1,1.05,2000,2600,2300.0,150.5385,8,0,45,53,cond=8|age=0|dev=45|total=53,47,Reject
L0423,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,L,Like New,5,10382,862,synthetic,L0344,Tier 4,0.09,0.11,0.9,0.9,1.0,1.0,750,950,850.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0424,Mufti,Shirt,Unisex,category_derived,Cotton,S,Like New,7,5248,510,synthetic,L0340,Tier 4,0.09,0.11,0.9,0.8,1.0,1.0,350,400,375.0,27.5,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review
L0425,W for Woman,Ethnic Wear,Unisex,category_derived,Silk,S,Used,8,1500,86,synthetic,L0099,Tier 2,0.06,0.07,0.7,0.8,1.1,1.05,60,70,65.0,22.8571,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review
L0426,Sabyasachi,Ethnic Wear,Unisex,category_derived,Silk,M,New,3,93293,18780,synthetic,L0001,Tier 5,0.11,0.14,1.0,1.0,1.1,1.05,11900,15100,13500.0,24.3709,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0427,Raw Mango,Saree,Women,category_derived,Silk,S,Used,7,25061,1441,synthetic,L0346,Tier 5,0.11,0.14,0.7,0.8,1.1,1.05,1800,2300,2050.0,19.9444,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review
L0428,Mufti,Shirt,Unisex,category_derived,Cotton,L,Like New,5,6026,499,synthetic,L0340,Tier 4,0.09,0.11,0.9,0.9,1.0,1.0,450,550,500.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0429,Under Armour,Activewear,Unisex,category_derived,Polyester,M,New,1,8018,527,synthetic,L0116,Tier 4,0.09,0.11,1.0,1.0,0.95,1.0,700,850,775.0,24.7143,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0430,Rohit Bal,Ethnic Wear,Unisex,category_derived,Silk,S,Like New,15,25337,2451,synthetic,L0323,Tier 5,0.11,0.14,0.9,0.7,1.1,1.05,2000,2600,2300.0,0.0,8,16,0,24,cond=8|age=16|dev=0|total=24,76,Approve
L0431,Rangriti,Kurta,Unisex,category_derived,Cotton,L,New,6,2088,337,synthetic,L0353,Tier 2,0.06,0.07,1.0,0.9,1.0,1.0,110,130,120.0,159.2308,0,4,45,49,cond=0|age=4|dev=45|total=49,51,Reject
L0432,Aurelia,Kurta,Unisex,category_derived,Cotton,L,New,1,3748,284,synthetic,L0357,Tier 3,0.07,0.09,1.0,1.0,1.0,1.0,250,350,300.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0433,Nicobar,Kurta,Unisex,category_derived,Linen,L,Used,4,9092,3274,synthetic,L0238,Tier 4,0.09,0.11,0.7,0.9,1.0,1.03,550,650,600.0,403.6923,18,4,45,67,cond=18|age=4|dev=45|total=67,33,Reject
L0434,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,XL,Used,13,10504,479,synthetic,L0369,Tier 4,0.09,0.11,0.7,0.7,1.0,1.0,450,550,500.0,0.0,18,16,0,34,cond=18|age=16|dev=0|total=34,66,Review
L0435,Roadster,Jeans,Unisex,category_derived,Denim,M,Like New,9,4992,162,synthetic,L0362,Tier 3,0.07,0.09,0.9,0.8,0.95,1.0,250,300,275.0,35.2,8,8,30,46,cond=8|age=8|dev=30|total=46,54,Review
L0436,Mufti,Shirt,Unisex,category_derived,Linen,XS,Used,13,3589,179,synthetic,L0200,Tier 3,0.07,0.09,0.7,0.7,1.0,1.03,130,160,145.0,11.875,18,16,12,46,cond=18|age=16|dev=12|total=46,54,Review
L0437,Red Tape,Shirt,Unisex,category_derived,Linen,S,New,4,1148,37,synthetic,L0181,Tier 1,0.05,0.06,1.0,0.9,1.0,1.03,50,60,55.0,26.0,0,4,20,24,cond=0|age=4|dev=20|total=24,76,Review
L0438,Prada,Dress,Women,category_derived,Silk,S,Like New,4,91210,32836,synthetic,L0140,Tier 5,0.11,0.14,0.9,0.9,1.05,1.05,9000,11400,10200.0,188.0351,8,4,45,57,cond=8|age=4|dev=45|total=57,43,Reject
L0439,Marks & Spencer,Dress,Women,category_derived,Cotton,XS,Used,10,8384,385,synthetic,L0240,Tier 4,0.09,0.11,0.7,0.8,1.05,1.0,450,550,500.0,14.4444,18,12,12,42,cond=18|age=12|dev=12|total=42,58,Review
L0440,Anouk,Kurta,Unisex,category_derived,Cotton,M,Like New,8,3764,231,synthetic,L0220,Tier 3,0.07,0.09,0.9,0.8,1.0,1.0,190,250,220.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve
L0441,Mufti,Shirt,Unisex,category_derived,Linen,M,Used,12,4139,112,synthetic,L0168,Tier 3,0.07,0.09,0.7,0.7,1.0,1.03,150,190,170.0,25.3333,18,12,20,50,cond=18|age=12|dev=20|total=50,50,Review
L0442,Vishal Mega Mart,Top,Women,category_derived,Polyester,S,Like New,6,1049,89,synthetic,L0277,Tier 1,0.05,0.06,0.9,0.9,1.0,1.0,40,50,45.0,78.0,8,4,45,57,cond=8|age=4|dev=45|total=57,43,Reject
L0443,Aurelia,Ethnic Wear,Unisex,category_derived,Cotton,S,Like New,1,643,22,synthetic,L0127,Tier 1,0.05,0.06,0.9,1.0,1.1,1.0,30,40,35.0,26.6667,8,0,20,28,cond=8|age=0|dev=20|total=28,72,Review
L0444,Zudio,Shirt,Unisex,category_derived,Cotton,M,Like New,1,353,13,synthetic,L0112,Tier 1,0.05,0.06,0.9,1.0,1.0,1.0,20,20,20.0,35.0,8,0,20,28,cond=8|age=0|dev=20|total=28,72,Review
L0445,Style Bazaar,Top,Women,category_derived,Polyester,L,Used,10,286,12,synthetic,L0084,Tier 1,0.05,0.06,0.7,0.8,1.0,1.0,10,10,10.0,20.0,18,12,12,42,cond=18|age=12|dev=12|total=42,58,Review
L0446,Zara,Dress,Women,category_derived,Linen,S,Used,4,10494,765,synthetic,L0367,Tier 4,0.09,0.11,0.7,0.9,1.05,1.03,650,800,725.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0447,Uniqlo,Jacket,Unisex,category_derived,Denim,XS,Like New,9,1790,198,synthetic,L0155,Tier 2,0.06,0.07,0.9,0.8,1.05,1.0,80,90,85.0,120.0,8,8,45,61,cond=8|age=8|dev=45|total=61,39,Reject
L0448,Global Desi,Saree,Women,category_derived,Silk,M,Like New,9,1720,276,synthetic,L0190,Tier 2,0.06,0.07,0.9,0.8,1.1,1.05,90,100,95.0,176.0,8,8,45,61,cond=8|age=8|dev=45|total=61,39,Reject
L0449,Zudio,Top,Women,category_derived,Cotton,XL,Like New,8,977,52,synthetic,L0326,Tier 1,0.05,0.06,0.9,0.8,1.0,1.0,40,40,40.0,30.0,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review
L0450,Easybuy,Shirt,Unisex,category_derived,Cotton,M,New,2,1548,99,synthetic,L0276,Tier 2,0.06,0.07,1.0,1.0,1.0,1.0,90,110,100.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0451,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,L,Like New,7,6032,607,synthetic,L0045,Tier 4,0.09,0.11,0.9,0.8,1.0,1.0,400,500,450.0,21.4,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review
L0452,Anita Dongre,Lehenga,Women,category_derived,Silk,M,Like New,6,24099,3072,synthetic,L0254,Tier 5,0.11,0.14,0.9,0.9,1.1,1.05,2500,3200,2850.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0453,Soch,Saree,Women,category_derived,Silk,L,Used,5,3608,213,synthetic,L0306,Tier 3,0.07,0.09,0.7,0.9,1.1,1.05,180,250,215.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0454,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,M,Like New,11,11198,996,synthetic,L0369,Tier 4,0.09,0.11,0.9,0.7,1.0,1.0,650,800,725.0,24.5,8,12,20,40,cond=8|age=12|dev=20|total=40,60,Review
L0455,Roadster,Jeans,Unisex,category_derived,Denim,XL,New,1,1013,75,synthetic,L0009,Tier 1,0.05,0.06,1.0,1.0,0.95,1.0,50,60,55.0,25.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0456,Levi's,Jeans,Unisex,category_derived,Denim,M,Used,5,7800,595,synthetic,L0272,Tier 4,0.09,0.11,0.7,0.9,0.95,1.0,400,500,450.0,19.0,18,4,12,34,cond=18|age=4|dev=12|total=34,66,Review
L0457,HRX,Activewear,Unisex,category_derived,Polyester,M,New,3,2385,316,synthetic,L0062,Tier 2,0.06,0.07,1.0,1.0,0.95,1.0,140,160,150.0,97.5,0,0,45,45,cond=0|age=0|dev=45|total=45,55,Reject
L0458,Under Armour,Activewear,Unisex,category_derived,Polyester,L,Used,13,10727,516,synthetic,L0248,Tier 4,0.09,0.11,0.7,0.7,0.95,1.0,450,550,500.0,0.0,18,16,0,34,cond=18|age=16|dev=0|total=34,66,Review
L0459,Spykar,Shirt,Unisex,category_derived,Cotton,M,New,1,1230,75,synthetic,L0175,Tier 2,0.06,0.07,1.0,1.0,1.0,1.0,70,90,80.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0460,Style Bazaar,Top,Women,category_derived,Polyester,XS,Like New,3,827,40,synthetic,L0206,Tier 1,0.05,0.06,0.9,1.0,1.0,1.0,40,40,40.0,0.0,8,0,0,8,cond=8|age=0|dev=0|total=8,92,Approve
L0461,Aurelia,Kurta,Unisex,category_derived,Cotton,L,Like New,10,1102,115,synthetic,L0044,Tier 1,0.05,0.06,0.9,0.8,1.0,1.0,40,50,45.0,130.0,8,12,45,65,cond=8|age=12|dev=45|total=65,35,Reject
L0462,Nalli,Saree,Women,category_derived,Silk,S,Used,5,9460,426,synthetic,L0231,Tier 4,0.09,0.11,0.7,0.9,1.1,1.05,600,750,675.0,29.0,18,4,20,42,cond=18|age=4|dev=20|total=42,58,Review
L0463,Prada,Dress,Women,category_derived,Silk,M,Like New,9,91014,8635,synthetic,L0051,Tier 5,0.11,0.14,0.9,0.8,1.05,1.05,7900,10100,9000.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve
L0464,Max Fashion,Jeans,Unisex,category_derived,Denim,S,Like New,9,2728,224,synthetic,L0283,Tier 3,0.07,0.09,0.9,0.8,0.95,1.0,130,170,150.0,31.7647,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review
L0465,Meena Bazaar,Ethnic Wear,Unisex,category_derived,Silk,S,Used,9,10927,495,synthetic,L0233,Tier 4,0.09,0.11,0.7,0.8,1.1,1.05,650,800,725.0,23.8462,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review
L0466,Style Bazaar,Top,Women,category_derived,Cotton,M,Like New,4,1335,66,synthetic,L0279,Tier 2,0.06,0.07,0.9,0.9,1.0,1.0,60,80,70.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0467,Fabindia,Ethnic Wear,Unisex,category_derived,Silk,XS,Used,12,2091,74,synthetic,L0158,Tier 2,0.06,0.07,0.7,0.7,1.1,1.05,70,80,75.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve
L0468,Max Fashion,Jeans,Unisex,category_derived,Denim,M,Used,6,2864,125,synthetic,L0359,Tier 3,0.07,0.09,0.7,0.9,0.95,1.0,120,150,135.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0469,Pantaloons,Shirt,Unisex,category_derived,Cotton,L,Used,10,3351,1207,synthetic,L0222,Tier 3,0.07,0.09,0.7,0.8,1.0,1.0,130,170,150.0,610.0,18,12,45,75,cond=18|age=12|dev=45|total=75,25,Reject
L0470,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,L,Like New,4,10084,769,synthetic,L0295,Tier 4,0.09,0.11,0.9,0.9,1.0,1.0,750,900,825.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0471,Zara,Dress,Women,category_derived,Linen,S,Like New,5,6676,1693,synthetic,L0090,Tier 4,0.09,0.11,0.9,0.9,1.05,1.03,550,650,600.0,160.4615,8,4,45,57,cond=8|age=4|dev=45|total=57,43,Reject
L0472,Red Tape,Shirt,Unisex,category_derived,Linen,S,Like New,4,1020,124,synthetic,L0047,Tier 1,0.05,0.06,0.9,0.9,1.0,1.03,40,50,45.0,148.0,8,4,45,57,cond=8|age=4|dev=45|total=57,43,Reject
L0473,Meena Bazaar,Lehenga,Women,category_derived,Silk,S,Used,5,13370,1310,synthetic,L0148,Tier 4,0.09,0.11,0.7,0.9,1.1,1.05,900,1100,1000.0,19.0909,18,4,12,34,cond=18|age=4|dev=12|total=34,66,Review
L0474,FBB,Ethnic Wear,Unisex,category_derived,Cotton,XL,Used,8,905,37,synthetic,L0060,Tier 1,0.05,0.06,0.7,0.8,1.1,1.0,30,30,30.0,23.3333,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review
L0475,Sabyasachi,Lehenga,Women,category_derived,Silk,L,Like New,10,54540,14658,synthetic,L0097,Tier 5,0.11,0.14,0.9,0.8,1.1,1.05,5000,6300,5650.0,132.6667,8,12,45,65,cond=8|age=12|dev=45|total=65,35,Reject
L0476,Meena Bazaar,Lehenga,Women,category_derived,Silk,S,Like New,7,11540,579,synthetic,L0148,Tier 4,0.09,0.11,0.9,0.8,1.1,1.05,850,1100,975.0,31.8824,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review
L0477,Calvin Klein,Jacket,Unisex,category_derived,Denim,M,Used,11,7524,1235,synthetic,L0160,Tier 4,0.09,0.11,0.7,0.7,1.05,1.0,350,450,400.0,174.4444,18,12,45,75,cond=18|age=12|dev=45|total=75,25,Reject
L0478,Aurelia,Dress,Women,category_derived,Linen,XL,Like New,8,3729,349,synthetic,L0332,Tier 3,0.07,0.09,0.9,0.8,1.05,1.03,200,250,225.0,39.6,8,8,30,46,cond=8|age=8|dev=30|total=46,54,Review
L0479,Max Fashion,Jeans,Unisex,category_derived,Denim,M,New,2,1260,45,synthetic,L0125,Tier 2,0.06,0.07,1.0,1.0,0.95,1.0,70,80,75.0,35.7143,0,0,30,30,cond=0|age=0|dev=30|total=30,70,Review
L0480,Louis Vuitton,Shirt,Unisex,category_derived,Linen,XS,Like New,9,79822,11242,synthetic,L0142,Tier 5,0.11,0.14,0.9,0.8,1.0,1.03,6500,8300,7400.0,35.4458,8,8,30,46,cond=8|age=8|dev=30|total=46,54,Review
L0481,Anita Dongre,Lehenga,Women,category_derived,Silk,XL,Like New,6,23585,2812,synthetic,L0297,Tier 5,0.11,0.14,0.9,0.9,1.1,1.05,2400,3100,2750.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0482,Style Bazaar,Top,Women,category_derived,Cotton,M,Like New,5,1419,76,synthetic,L0279,Tier 2,0.06,0.07,0.9,0.9,1.0,1.0,70,80,75.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve
L0483,Vishal Mega Mart,Shirt,Unisex,category_derived,Cotton,XL,Like New,5,414,56,synthetic,L0120,Tier 1,0.05,0.06,0.9,0.9,1.0,1.0,20,20,20.0,180.0,8,4,45,57,cond=8|age=4|dev=45|total=57,43,Reject
L0484,Max Fashion,Jeans,Unisex,category_derived,Denim,XL,New,1,3088,213,synthetic,L0334,Tier 3,0.07,0.09,1.0,1.0,0.95,1.0,200,250,225.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0485,Mufti,Shirt,Unisex,category_derived,Cotton,M,Used,11,4595,1655,synthetic,L0226,Tier 3,0.07,0.09,0.7,0.7,1.0,1.0,160,200,180.0,727.5,18,12,45,75,cond=18|age=12|dev=45|total=75,25,Reject
L0486,W for Woman,Saree,Women,category_derived,Silk,M,New,2,2730,408,synthetic,L0039,Tier 3,0.07,0.09,1.0,1.0,1.1,1.05,200,300,250.0,36.0,0,0,30,30,cond=0|age=0|dev=30|total=30,70,Review
L0487,Pantaloons,Shirt,Unisex,category_derived,Cotton,M,Used,5,5223,212,synthetic,L0274,Tier 4,0.09,0.11,0.7,0.9,1.0,1.0,300,350,325.0,29.3333,18,4,20,42,cond=18|age=4|dev=20|total=42,58,Review
L0488,Roadster,Shirt,Unisex,category_derived,Cotton,M,New,3,1290,53,synthetic,L0121,Tier 2,0.06,0.07,1.0,1.0,1.0,1.0,80,90,85.0,33.75,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0489,Pantaloons,Top,Women,category_derived,Cotton,XL,Used,4,5248,350,synthetic,L0361,Tier 4,0.09,0.11,0.7,0.9,1.0,1.0,300,350,325.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0490,Zara,Jacket,Unisex,category_derived,Denim,M,Like New,8,4676,177,synthetic,L0029,Tier 3,0.07,0.09,0.9,0.8,1.05,1.0,250,300,275.0,29.2,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review
L0491,Bewakoof,Top,Women,category_derived,Cotton,S,New,1,981,55,synthetic,L0196,Tier 1,0.05,0.06,1.0,1.0,1.0,1.0,50,60,55.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0492,Masaba,Dress,Women,category_derived,Cotton,S,Used,7,9553,575,synthetic,L0236,Tier 4,0.09,0.11,0.7,0.8,1.05,1.0,500,600,550.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve
L0493,FBB,Kurta,Unisex,category_derived,Cotton,M,Used,9,949,342,synthetic,L0081,Tier 1,0.05,0.06,0.7,0.8,1.0,1.0,30,30,30.0,1040.0,18,8,45,71,cond=18|age=8|dev=45|total=71,29,Reject
L0494,AND,Dress,Women,category_derived,Linen,M,New,4,6543,897,synthetic,L0234,Tier 4,0.09,0.11,1.0,0.9,1.05,1.03,550,700,625.0,28.1429,0,4,20,24,cond=0|age=4|dev=20|total=24,76,Review
L0495,Max Fashion,Jeans,Unisex,category_derived,Denim,M,Like New,10,2649,81,synthetic,L0359,Tier 3,0.07,0.09,0.9,0.8,0.95,1.0,130,160,145.0,37.6923,8,12,30,50,cond=8|age=12|dev=30|total=50,50,Review
L0496,Sabyasachi,Saree,Women,category_derived,Silk,S,Like New,14,26098,2533,synthetic,L0255,Tier 5,0.11,0.14,0.9,0.7,1.1,1.05,2100,2700,2400.0,0.0,8,16,0,24,cond=8|age=16|dev=0|total=24,76,Approve
L0497,Rohit Bal,Ethnic Wear,Unisex,category_derived,Silk,L,Used,8,54360,2746,synthetic,L0098,Tier 5,0.11,0.14,0.7,0.8,1.1,1.05,3900,4900,4400.0,29.5897,18,8,20,46,cond=18|age=8|dev=20|total=46,54,Review
L0498,Tarun Tahiliani,Lehenga,Women,category_derived,Silk,M,Used,6,24892,1710,synthetic,L0322,Tier 5,0.11,0.14,0.7,0.9,1.1,1.05,2000,2500,2250.0,14.5,18,4,12,34,cond=18|age=4|dev=12|total=34,66,Review
L0499,American Eagle,Jeans,Unisex,category_derived,Denim,L,Like New,5,4480,381,synthetic,L0152,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,250,300,275.0,27.0,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review
L0500,Prada,Dress,Women,category_derived,Silk,S,Like New,10,98142,9663,synthetic,L0140,Tier 5,0.11,0.14,0.9,0.8,1.05,1.05,8600,10900,9750.0,0.0,8,12,0,20,cond=8|age=12|dev=0|total=20,80,Approve
L0501,Levi's,Jeans,Unisex,category_derived,Denim,M,New,1,4752,1711,synthetic,L0059,Tier 3,0.07,0.09,1.0,1.0,0.95,1.0,300,400,350.0,327.75,0,0,45,45,cond=0|age=0|dev=45|total=45,55,Reject
L0502,Vishal Mega Mart,Jeans,Unisex,category_derived,Denim,XS,Like New,8,1383,61,synthetic,L0204,Tier 2,0.06,0.07,0.9,0.8,0.95,1.0,60,70,65.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve
L0503,Meena Bazaar,Ethnic Wear,Unisex,category_derived,Silk,S,Like New,13,10378,3737,synthetic,L0233,Tier 4,0.09,0.11,0.9,0.7,1.1,1.05,700,850,775.0,339.6471,8,16,45,69,cond=8|age=16|dev=45|total=69,31,Reject
L0504,Bewakoof,Top,Women,category_derived,Polyester,S,Like New,7,620,14,synthetic,L0056,Tier 1,0.05,0.06,0.9,0.8,1.0,1.0,20,30,25.0,30.0,8,8,20,36,cond=8|age=8|dev=20|total=36,64,Review
L0505,Zudio,Top,Women,category_derived,Cotton,S,Like New,8,957,91,synthetic,L0326,Tier 1,0.05,0.06,0.9,0.8,1.0,1.0,30,40,35.0,127.5,8,8,45,61,cond=8|age=8|dev=45|total=61,39,Reject
L0506,Fabindia,Kurta,Unisex,category_derived,Cotton,XL,Used,12,2824,154,synthetic,L0050,Tier 3,0.07,0.09,0.7,0.7,1.0,1.0,100,120,110.0,28.3333,18,12,20,50,cond=18|age=12|dev=20|total=50,50,Review
L0507,Tarun Tahiliani,Lehenga,Women,category_derived,Silk,S,Like New,13,32048,3726,synthetic,L0373,Tier 5,0.11,0.14,0.9,0.7,1.1,1.05,2600,3300,2950.0,12.9091,8,16,12,36,cond=8|age=16|dev=12|total=36,64,Review
L0508,Global Desi,Saree,Women,category_derived,Silk,M,Like New,7,1723,100,synthetic,L0190,Tier 2,0.06,0.07,0.9,0.8,1.1,1.05,90,100,95.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve
L0509,W for Woman,Ethnic Wear,Unisex,category_derived,Cotton,S,Used,10,1198,40,synthetic,L0189,Tier 1,0.05,0.06,0.7,0.8,1.1,1.0,40,40,40.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve
L0510,Meena Bazaar,Ethnic Wear,Unisex,category_derived,Silk,S,Used,9,10412,721,synthetic,L0233,Tier 4,0.09,0.11,0.7,0.8,1.1,1.05,600,750,675.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve
L0511,Pantaloons,Jeans,Unisex,category_derived,Denim,L,Used,8,992,71,synthetic,L0171,Tier 1,0.05,0.06,0.7,0.8,0.95,1.0,30,30,30.0,136.6667,18,8,45,71,cond=18|age=8|dev=45|total=71,29,Reject
L0512,Vishal Mega Mart,Shirt,Unisex,category_derived,Cotton,L,Used,6,438,14,synthetic,L0120,Tier 1,0.05,0.06,0.7,0.9,1.0,1.0,10,20,15.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0513,Anouk,Saree,Women,category_derived,Cotton,S,Used,11,2054,70,synthetic,L0067,Tier 2,0.06,0.07,0.7,0.7,1.1,1.0,70,80,75.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve
L0514,Bewakoof,Top,Women,category_derived,Polyester,M,Like New,8,443,20,synthetic,L0184,Tier 1,0.05,0.06,0.9,0.8,1.0,1.0,20,20,20.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve
L0515,Manyavar,Ethnic Wear,Unisex,category_derived,Silk,M,New,3,9811,753,synthetic,L0270,Tier 4,0.09,0.11,1.0,1.0,1.1,1.05,1000,1200,1100.0,24.7,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0516,GAP,Jeans,Unisex,category_derived,Denim,L,Like New,14,6683,585,synthetic,L0114,Tier 4,0.09,0.11,0.9,0.7,0.95,1.0,350,450,400.0,30.0,8,16,20,44,cond=8|age=16|dev=20|total=44,56,Review
L0517,HRX,Activewear,Unisex,category_derived,Polyester,XS,Used,4,1012,37,synthetic,L0016,Tier 1,0.05,0.06,0.7,0.9,0.95,1.0,30,40,35.0,0.0,18,4,0,22,cond=18|age=4|dev=0|total=22,78,Approve
L0518,Fabindia,Kurta,Unisex,category_derived,Linen,M,New,3,6900,746,synthetic,L0228,Tier 4,0.09,0.11,1.0,1.0,1.0,1.03,650,800,725.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve
L0519,Versace,Dress,Women,category_derived,Silk,M,Like New,5,34456,5425,synthetic,L0325,Tier 5,0.11,0.14,0.9,0.9,1.05,1.05,3400,4300,3850.0,26.1628,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review
L0520,Indya,Ethnic Wear,Unisex,category_derived,Silk,M,Like New,6,5812,1595,synthetic,L0221,Tier 4,0.09,0.11,0.9,0.9,1.1,1.05,500,600,550.0,165.8333,8,4,45,57,cond=8|age=4|dev=45|total=57,43,Reject
L0521,Indya,Ethnic Wear,Unisex,category_derived,Silk,M,New,2,6069,515,synthetic,L0221,Tier 4,0.09,0.11,1.0,1.0,1.1,1.05,650,750,700.0,20.7692,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review
L0522,Aurelia,Kurta,Unisex,category_derived,Cotton,S,Used,8,1142,19,synthetic,L0161,Tier 1,0.05,0.06,0.7,0.8,1.0,1.0,30,40,35.0,36.6667,18,8,30,56,cond=18|age=8|dev=30|total=56,44,Review
L0523,Puma,Activewear,Unisex,category_derived,Polyester,M,Like New,10,3401,262,synthetic,L0048,Tier 3,0.07,0.09,0.9,0.8,0.95,1.0,160,200,180.0,31.0,8,12,20,40,cond=8|age=12|dev=20|total=40,60,Review
