listing_id,brand,category,gender,gender_source,material,size,condition,age_months,original_price,provider_price,data_source,source_listing_id,tier_primary,base_min_pct,base_max_pct,cond_mult,age_mult,cat_mult,mat_mult,rule_min,rule_max,rule_mid,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,penalties,rule_quality_score,rule_decision,quality_score_norm,item_freshness_score,freshness_score,provider_price_pct_of_original,model_b_predicted_decision,model_b_approve_probability,model_b_review_probability,model_b_reject_probability,recommendation_pool_status,recommendable_flag,review_fallback_eligible,category_avg_provider_price,price_vs_category_avg_ratio,catalog_priority_score
L0309,Max Fashion,Jeans,Unisex,category_derived,Denim,L,Like New,7,2600,150,manual,L0309,Tier 3,0.07,0.09,0.9,0.8,0.95,1.0,120,160,140.0,0.0,8,8,0,16,cond=8|age=8|dev=0|total=16,84,Approve,0.84,0.6111111111111112,0.6111111111111112,0.057692307692307696,Approve,0.9950904846191406,0.004893941804766655,1.5538422303507105e-05,PRIMARY_APPROVE,1,0,323.6756756756757,0.4634268537074148,0.85724
L0310,Reliance Trends,Top,Women,category_derived,Cotton,M,Used,8,2400,100,manual,L0310,Tier 2,0.06,0.07,0.7,0.8,1.0,1.0,80,90,85.0,11.1111,18,8,12,38,cond=18|age=8|dev=12|total=38,62,Review,0.62,0.5555555555555556,0.5555555555555556,0.041666666666666664,Review,0.1070621982216835,0.8908973336219788,0.0020404551178216934,REVIEW_FALLBACK,1,1,77.56842105263158,1.2891844212240466,0.490524
L0311,Pantaloons,Shirt,Unisex,category_derived,Cotton,M,New,2,4000,400,manual,L0311,Tier 3,0.07,0.09,1.0,1.0,1.0,1.0,300,350,325.0,14.2857,0,0,12,12,cond=0|age=0|dev=12|total=12,88,Approve,0.88,0.8888888888888888,0.8888888888888888,0.1,Approve,0.9747115969657898,0.025067685171961784,0.0002206306526204571,PRIMARY_APPROVE,1,0,563.860655737705,0.7093951243621984,0.92472
L0312,Roadster,Jeans,Unisex,category_derived,Denim,S,Like New,6,4500,300,manual,L0312,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,250,300,275.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.06666666666666667,Approve,0.99887615442276,0.0011185152688995004,5.313635938364314e-06,PRIMARY_APPROVE,1,0,323.6756756756757,0.9268537074148296,0.885109
L0313,HRX,Activewear,Unisex,category_derived,Polyester,M,Used,10,5200,250,manual,L0313,Tier 4,0.09,0.11,0.7,0.8,0.95,1.0,250,300,275.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.4444444444444444,0.4444444444444444,0.04807692307692308,Review,0.0003932314575649798,0.9992997646331787,0.00030700559727847576,REVIEW_FALLBACK,1,1,424.873417721519,0.588410546700432,0.478968
L0314,Flying Machine,Jeans,Unisex,category_derived,Denim,L,Like New,5,4800,300,manual,L0314,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,250,350,300.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.0625,Approve,0.9978830218315125,0.002108036307618022,8.970981070888229e-06,PRIMARY_APPROVE,1,0,323.6756756756757,0.9268537074148296,0.896021
L0315,Mufti,Shirt,Unisex,category_derived,Cotton,M,New,1,5000,500,manual,L0315,Tier 3,0.07,0.09,1.0,1.0,1.0,1.0,350,450,400.0,11.1111,0,0,12,12,cond=0|age=0|dev=12|total=12,88,Approve,0.88,0.9444444444444444,0.9444444444444444,0.1,Approve,0.9796068072319031,0.02020062319934368,0.0001925681863212958,PRIMARY_APPROVE,1,0,563.860655737705,0.8867439054527481,0.93681
L0316,Fabindia,Kurta,Unisex,category_derived,Linen,S,Used,9,8200,500,manual,L0316,Tier 4,0.09,0.11,0.7,0.8,1.0,1.03,450,500,475.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.5,0.5,0.06097560975609756,Approve,0.9778882265090942,0.022066550329327583,4.522016752162017e-05,PRIMARY_APPROVE,1,0,252.51063829787233,1.9801145938658578,0.791578
L0317,Mango,Dress,Women,category_derived,Linen,M,Like New,6,9500,900,manual,L0317,Tier 4,0.09,0.11,0.9,0.9,1.05,1.03,750,900,825.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.09473684210526316,Approve,0.9980050921440125,0.0019857771694660187,9.134740139415953e-06,PRIMARY_APPROVE,1,0,2744.2330827067667,0.32796048035113967,0.884934
L0318,Adidas,Jacket,Unisex,category_derived,Polyester,L,New,2,11000,1300,manual,L0318,Tier 4,0.09,0.11,1.0,1.0,1.05,1.0,1000,1300,1150.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8888888888888888,0.8888888888888888,0.11818181818181818,Approve,0.9991297125816345,0.0008632529061287642,7.0397136369138025e-06,PRIMARY_APPROVE,1,0,3417.938775510204,0.3803461926569899,0.977604
L0319,Calvin Klein,Jacket,Unisex,category_derived,Leather,M,Like New,5,12000,1500,manual,L0319,Tier 4,0.09,0.11,0.9,0.9,1.05,1.05,950,1200,1075.0,25.0,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.7222222222222222,0.7222222222222222,0.125,Review,0.01134562399238348,0.9812782406806946,0.007376162335276604,REVIEW_FALLBACK,1,1,3417.938775510204,0.43886099152729596,0.528714
L0321,Raw Mango,Saree,Women,category_derived,Silk,L,New,3,21000,3200,manual,L0321,Tier 5,0.11,0.14,1.0,1.0,1.1,1.05,2700,3400,3050.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8333333333333334,0.8333333333333334,0.1523809523809524,Approve,0.998593270778656,0.00139968644361943,7.0221180976659525e-06,PRIMARY_APPROVE,1,0,2609.3522727272725,1.226357986787038,0.966385
L0322,Tarun Tahiliani,Lehenga,Women,category_derived,Silk,M,Like New,6,28000,3000,manual,L0322,Tier 5,0.11,0.14,0.9,0.9,1.1,1.05,2900,3700,3300.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.10714285714285714,Approve,0.9980573058128357,0.001936056069098413,6.700136964354897e-06,PRIMARY_APPROVE,1,0,3022.7073170731705,0.9924877552831818,0.884945
L0323,Rohit Bal,Ethnic Wear,Unisex,category_derived,Silk,S,Used,12,25000,2000,manual,L0323,Tier 5,0.11,0.14,0.7,0.7,1.1,1.05,1600,2000,1800.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.33333333333333337,0.33333333333333337,0.08,Review,0.0002839593798853457,0.9995185136795044,0.00019760873692575842,REVIEW_FALLBACK,1,1,2191.154929577465,0.9127606510168925,0.456723
L0324,Louis Vuitton,Jacket,Unisex,category_derived,Leather,L,Like New,5,33000,4000,manual,L0324,Tier 5,0.11,0.14,0.9,0.9,1.05,1.05,3200,4100,3650.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.12121212121212122,Approve,0.9984234571456909,0.0015688929706811905,7.6271617217571475e-06,PRIMARY_APPROVE,1,0,3417.938775510204,1.1702959774061226,0.896129
L0325,Versace,Dress,Women,category_derived,Silk,M,New,2,30000,4500,manual,L0325,Tier 5,0.11,0.14,1.0,1.0,1.05,1.05,3600,4600,4100.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8888888888888888,0.8888888888888888,0.15,Approve,0.9989616870880127,0.0010305929463356733,7.726044714218006e-06,PRIMARY_APPROVE,1,0,2744.2330827067667,1.6398024017556982,0.97757
L0327,Easybuy,Jeans,Unisex,category_derived,Denim,M,Used,8,1500,50,manual,L0327,Tier 2,0.06,0.07,0.7,0.8,0.95,1.0,50,60,55.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.5555555555555556,0.5555555555555556,0.03333333333333333,Approve,0.9699608087539673,0.029990339651703835,4.888146213488653e-05,PRIMARY_APPROVE,1,0,323.6756756756757,0.1544756179024716,0.801103
L0328,Vishal Mega Mart,Shirt,Unisex,category_derived,Polyester,S,New,2,1300,90,manual,L0328,Tier 2,0.06,0.07,1.0,1.0,1.0,1.0,80,90,85.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8888888888888888,0.8888888888888888,0.06923076923076923,Approve,0.9990226030349731,0.0009712966857478023,6.119258159742458e-06,PRIMARY_APPROVE,1,0,563.860655737705,0.15961390298149467,0.977582
L0329,Rangriti,Kurta,Unisex,category_derived,Cotton,M,Like New,6,1700,100,manual,L0329,Tier 2,0.06,0.07,0.9,0.9,1.0,1.0,80,100,90.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.058823529411764705,Approve,0.9974134564399719,0.0025731613859534264,1.3487995602190495e-05,PRIMARY_APPROVE,1,0,252.51063829787233,0.3960229187731716,0.884816
L0331,Soch,Ethnic Wear,Unisex,category_derived,Silk,M,New,3,3800,400,manual,L0331,Tier 3,0.07,0.09,1.0,1.0,1.1,1.05,300,400,350.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8333333333333334,0.8333333333333334,0.10526315789473684,Approve,0.9993695616722107,0.0006272859172895551,3.2449834179715253e-06,PRIMARY_APPROVE,1,0,2191.154929577465,0.1825521302033785,0.966541
L0332,Aurelia,Dress,Women,category_derived,Linen,L,Like New,5,3400,250,manual,L0332,Tier 3,0.07,0.09,0.9,0.9,1.05,1.03,200,250,225.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.07352941176470588,Approve,0.9984006285667419,0.0015899661229923368,9.401111128681805e-06,PRIMARY_APPROVE,1,0,2744.2330827067667,0.09110013343087213,0.896125
L0333,Libas,Kurta,Unisex,category_derived,Cotton,S,Used,10,3000,150,manual,L0333,Tier 3,0.07,0.09,0.7,0.8,1.0,1.0,120,150,135.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.4444444444444444,0.4444444444444444,0.05,Review,0.0003773701610043645,0.9992803931236267,0.0003422559530008584,REVIEW_FALLBACK,1,1,252.51063829787233,0.5940343781597573,0.478964
L0334,Max Fashion,Jeans,Unisex,category_derived,Denim,M,New,2,2600,250,manual,L0334,Tier 3,0.07,0.09,1.0,1.0,0.95,1.0,170,200,185.0,25.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8888888888888888,0.8888888888888888,0.09615384615384616,Review,0.36680617928504944,0.6263062357902527,0.006887516006827354,REVIEW_FALLBACK,1,1,323.6756756756757,0.7723780895123581,0.681139
L0335,Reliance Trends,Shirt,Unisex,category_derived,Cotton,L,Like New,6,2800,200,manual,L0335,Tier 3,0.07,0.09,0.9,0.9,1.0,1.0,160,200,180.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.07142857142857142,Approve,0.9983842372894287,0.001607870333828032,7.863248356443364e-06,PRIMARY_APPROVE,1,0,563.860655737705,0.3546975621810992,0.88501
L0336,Pantaloons,Top,Women,category_derived,Cotton,M,Used,8,4200,200,manual,L0336,Tier 3,0.07,0.09,0.7,0.8,1.0,1.0,160,200,180.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.5555555555555556,0.5555555555555556,0.047619047619047616,Approve,0.8173782825469971,0.1824423372745514,0.00017938378732651472,PRIMARY_APPROVE,1,0,77.56842105263158,2.5783688424480933,0.770587
L0337,Roadster,Jeans,Unisex,category_derived,Denim,L,New,3,4800,450,manual,L0337,Tier 3,0.07,0.09,1.0,1.0,0.95,1.0,300,400,350.0,12.5,0,0,12,12,cond=0|age=0|dev=12|total=12,88,Approve,0.88,0.8333333333333334,0.8333333333333334,0.09375,Approve,0.9894604682922363,0.01041102409362793,0.00012855921522714198,PRIMARY_APPROVE,1,0,323.6756756756757,1.3902805611222444,0.916559
L0338,HRX,Activewear,Unisex,category_derived,Polyester,S,Like New,6,5200,350,manual,L0338,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,350,450,400.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.0673076923076923,Approve,0.9986600875854492,0.0013337956042960286,6.096920969866915e-06,PRIMARY_APPROVE,1,0,424.873417721519,0.8237747653806048,0.885065
L0340,Mufti,Shirt,Unisex,category_derived,Cotton,L,Like New,5,5300,400,manual,L0340,Tier 4,0.09,0.11,0.9,0.9,1.0,1.0,400,450,425.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.07547169811320754,Approve,0.9981402158737183,0.001852524816058576,7.245281267387327e-06,PRIMARY_APPROVE,1,0,563.860655737705,0.7093951243621984,0.896072
L0341,Fabindia,Kurta,Unisex,category_derived,Linen,M,New,2,8500,1000,manual,L0341,Tier 4,0.09,0.11,1.0,1.0,1.0,1.03,800,950,875.0,5.2632,0,0,5,5,cond=0|age=0|dev=5|total=5,95,Approve,0.95,0.8888888888888888,0.8888888888888888,0.11764705882352941,Approve,0.9986299276351929,0.0013575841439887881,1.2528138540801592e-05,PRIMARY_APPROVE,1,0,252.51063829787233,3.9602291877317155,0.957504
L0342,Zara,Dress,Women,category_derived,Linen,S,Like New,6,9200,900,manual,L0342,Tier 4,0.09,0.11,0.9,0.9,1.05,1.03,750,900,825.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.09782608695652174,Approve,0.9980049729347229,0.0019869364332407713,8.122125109366607e-06,PRIMARY_APPROVE,1,0,2744.2330827067667,0.32796048035113967,0.884934
L0343,Nike,Activewear,Unisex,category_derived,Polyester,M,Used,10,10000,600,manual,L0343,Tier 4,0.09,0.11,0.7,0.8,0.95,1.0,500,600,550.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.4444444444444444,0.4444444444444444,0.06,Review,0.0003493433177936822,0.999401330947876,0.0002493538777343929,REVIEW_FALLBACK,1,1,424.873417721519,1.4121853120810368,0.478959
L0344,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,L,Like New,4,9800,1000,manual,L0344,Tier 4,0.09,0.11,0.9,0.9,1.0,1.0,700,850,775.0,17.6471,8,4,12,24,cond=8|age=4|dev=12|total=24,76,Approve,0.76,0.7777777777777778,0.7777777777777778,0.10204081632653061,Approve,0.8756060600280762,0.12358478456735611,0.0008091373019851744,PRIMARY_APPROVE,1,0,563.860655737705,1.7734878109054961,0.834677
L0345,Diesel,Jeans,Unisex,category_derived,Denim,M,New,2,11500,1400,manual,L0345,Tier 4,0.09,0.11,1.0,1.0,0.95,1.0,1000,1200,1100.0,16.6667,0,0,12,12,cond=0|age=0|dev=12|total=12,88,Approve,0.88,0.8888888888888888,0.8888888888888888,0.12173913043478261,Approve,0.9899148941040039,0.00999137107282877,9.373647480970249e-05,PRIMARY_APPROVE,1,0,323.6756756756757,4.325317301269205,0.927761
L0346,Raw Mango,Saree,Women,category_derived,Silk,S,Like New,6,22000,2500,manual,L0346,Tier 5,0.11,0.14,0.9,0.9,1.1,1.05,2300,2900,2600.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.11363636363636363,Approve,0.9960029721260071,0.003988639917224646,8.387236448470503e-06,PRIMARY_APPROVE,1,0,2609.3522727272725,0.9580921771773734,0.884534
L0347,Anita Dongre,Lehenga,Women,category_derived,Silk,M,Used,12,24000,2000,manual,L0347,Tier 5,0.11,0.14,0.7,0.7,1.1,1.05,1500,1900,1700.0,5.2632,18,12,5,35,cond=18|age=12|dev=5|total=35,65,Review,0.65,0.33333333333333337,0.33333333333333337,0.08333333333333333,Review,0.0004097762575838715,0.9993506073951721,0.00023954568314366043,REVIEW_FALLBACK,1,1,3022.7073170731705,0.6616585035221212,0.436749
L0348,Sabyasachi,Saree,Women,category_derived,Silk,L,New,2,28000,4200,manual,L0348,Tier 5,0.11,0.14,1.0,1.0,1.1,1.05,3600,4500,4050.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8888888888888888,0.8888888888888888,0.15,Approve,0.9989302754402161,0.001063195988535881,6.5097619881271385e-06,PRIMARY_APPROVE,1,0,2609.3522727272725,1.6095948576579873,0.977564
L0350,Prada,Dress,Women,category_derived,Silk,S,Used,9,30000,2500,manual,L0350,Tier 5,0.11,0.14,0.7,0.8,1.05,1.05,2000,2600,2300.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.5,0.5,0.08333333333333333,Approve,0.8027054071426392,0.1971162110567093,0.00017836755432654172,PRIMARY_APPROVE,1,0,2744.2330827067667,0.9110013343087213,0.756541
L0351,Easybuy,Shirt,Unisex,category_derived,Cotton,M,Like New,6,1400,90,manual,L0351,Tier 2,0.06,0.07,0.9,0.9,1.0,1.0,70,80,75.0,12.5,8,4,12,24,cond=8|age=4|dev=12|total=24,76,Approve,0.76,0.6666666666666667,0.6666666666666667,0.06428571428571428,Approve,0.9563778042793274,0.04336581751704216,0.0002563508169259876,PRIMARY_APPROVE,1,0,563.860655737705,0.15961390298149467,0.828609
L0352,Vishal Mega Mart,Top,Women,category_derived,Polyester,S,Used,10,1500,60,manual,L0352,Tier 2,0.06,0.07,0.7,0.8,1.0,1.0,50,60,55.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.4444444444444444,0.4444444444444444,0.04,Review,0.00028779986314475536,0.9995163679122925,0.0001958709181053564,REVIEW_FALLBACK,1,1,77.56842105263158,0.773510652734428,0.478946
L0353,Rangriti,Kurta,Unisex,category_derived,Cotton,L,New,2,1800,130,manual,L0353,Tier 2,0.06,0.07,1.0,1.0,1.0,1.0,110,130,120.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8888888888888888,0.8888888888888888,0.07222222222222222,Approve,0.9987032413482666,0.0012853501830250025,1.1464834642538335e-05,PRIMARY_APPROVE,1,0,252.51063829787233,0.514829794405123,0.977518
L0354,Style Bazaar,Top,Women,category_derived,Cotton,M,Like New,5,1200,80,manual,L0354,Tier 1,0.05,0.06,0.9,0.9,1.0,1.0,50,60,55.0,33.3333,8,4,20,32,cond=8|age=4|dev=20|total=32,68,Review,0.68,0.7222222222222222,0.7222222222222222,0.06666666666666667,Review,0.07885120064020157,0.9146733283996582,0.006475550122559071,REVIEW_FALLBACK,1,1,77.56842105263158,1.0313475369792373,0.542215
L0355,Zudio,Jeans,Unisex,category_derived,Denim,S,Used,9,1300,50,manual,L0355,Tier 2,0.06,0.07,0.7,0.8,0.95,1.0,40,50,45.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.5,0.5,0.038461538461538464,Approve,0.9654427170753479,0.034498900175094604,5.8364152209833264e-05,PRIMARY_APPROVE,1,0,323.6756756756757,0.1544756179024716,0.789089
L0356,Soch,Saree,Women,category_derived,Silk,M,Like New,4,4000,350,manual,L0356,Tier 3,0.07,0.09,0.9,0.9,1.1,1.05,250,350,300.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7777777777777778,0.7777777777777778,0.0875,Approve,0.9970282912254333,0.002964300336316228,7.442253263434395e-06,PRIMARY_APPROVE,1,0,2609.3522727272725,0.13413290480483228,0.906961
L0357,Aurelia,Kurta,Unisex,category_derived,Cotton,L,New,3,3200,300,manual,L0357,Tier 3,0.07,0.09,1.0,1.0,1.0,1.0,200,300,250.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8333333333333334,0.8333333333333334,0.09375,Approve,0.9990949630737305,0.000897646532393992,7.377940164587926e-06,PRIMARY_APPROVE,1,0,252.51063829787233,1.1880687563195147,0.966486
L0359,Max Fashion,Jeans,Unisex,category_derived,Denim,M,Like New,6,2800,200,manual,L0359,Tier 3,0.07,0.09,0.9,0.9,0.95,1.0,150,190,170.0,5.2632,8,4,5,17,cond=8|age=4|dev=5|total=17,83,Approve,0.83,0.6666666666666667,0.6666666666666667,0.07142857142857142,Approve,0.9934943318367004,0.006480148062109947,2.5545696189510636e-05,PRIMARY_APPROVE,1,0,323.6756756756757,0.6179024716098864,0.864032
L0360,Reliance Trends,Shirt,Unisex,category_derived,Cotton,XL,New,1,3000,300,manual,L0360,Tier 3,0.07,0.09,1.0,1.0,1.0,1.0,200,250,225.0,20.0,0,0,12,12,cond=0|age=0|dev=12|total=12,88,Approve,0.88,0.9444444444444444,0.9444444444444444,0.1,Approve,0.989154040813446,0.010680117644369602,0.00016583783144596964,PRIMARY_APPROVE,1,0,563.860655737705,0.5320463432716489,0.93872
L0361,Pantaloons,Top,Women,category_derived,Cotton,S,Like New,5,4500,350,manual,L0361,Tier 3,0.07,0.09,0.9,0.9,1.0,1.0,250,350,300.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.07777777777777778,Approve,0.997715950012207,0.0022770382929593325,7.0270648393488955e-06,PRIMARY_APPROVE,1,0,77.56842105263158,4.512145474284163,0.895988
L0362,Roadster,Jeans,Unisex,category_derived,Denim,M,Used,8,4800,250,manual,L0362,Tier 3,0.07,0.09,0.7,0.8,0.95,1.0,180,250,215.0,0.0,18,8,0,26,cond=18|age=8|dev=0|total=26,74,Approve,0.74,0.5555555555555556,0.5555555555555556,0.052083333333333336,Approve,0.9704447388648987,0.02949819527566433,5.706287993234582e-05,PRIMARY_APPROVE,1,0,323.6756756756757,0.7723780895123581,0.8012
L0363,HRX,Activewear,Unisex,category_derived,Polyester,L,New,2,5500,550,manual,L0363,Tier 4,0.09,0.11,1.0,1.0,0.95,1.0,450,550,500.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8888888888888888,0.8888888888888888,0.1,Approve,0.9993426203727722,0.000652337446808815,4.981586698704632e-06,PRIMARY_APPROVE,1,0,424.873417721519,1.2945032027409504,0.977646
L0364,Flying Machine,Jeans,Unisex,category_derived,Denim,M,Like New,6,5200,350,manual,L0364,Tier 4,0.09,0.11,0.9,0.9,0.95,1.0,350,450,400.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.0673076923076923,Approve,0.997542142868042,0.0024505038745701313,7.352871307375608e-06,PRIMARY_APPROVE,1,0,323.6756756756757,1.0813293253173013,0.884842
L0365,Mufti,Shirt,Unisex,category_derived,Cotton,S,Used,10,5600,300,manual,L0365,Tier 4,0.09,0.11,0.7,0.8,1.0,1.0,300,350,325.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.4444444444444444,0.4444444444444444,0.05357142857142857,Review,0.00028900569304823875,0.9995393753051758,0.0001717271952657029,REVIEW_FALLBACK,1,1,563.860655737705,0.5320463432716489,0.478947
L0366,Fabindia,Kurta,Unisex,category_derived,Linen,M,Like New,5,9000,900,manual,L0366,Tier 4,0.09,0.11,0.9,0.9,1.0,1.03,700,850,775.0,5.8824,8,4,5,17,cond=8|age=4|dev=5|total=17,83,Approve,0.83,0.7222222222222222,0.7222222222222222,0.1,Approve,0.9976315498352051,0.00235186330974102,1.6476567907375284e-05,PRIMARY_APPROVE,1,0,252.51063829787233,3.564206268958544,0.875971
L0367,Zara,Dress,Women,category_derived,Linen,S,New,2,10000,1200,manual,L0367,Tier 4,0.09,0.11,1.0,1.0,1.05,1.03,950,1200,1075.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8888888888888888,0.8888888888888888,0.12,Approve,0.9990764856338501,0.0009177960455417633,5.738041636504931e-06,PRIMARY_APPROVE,1,0,2744.2330827067667,0.4372806404681862,0.977593
L0368,Adidas,Jacket,Unisex,category_derived,Polyester,L,Like New,6,11500,1000,manual,L0368,Tier 4,0.09,0.11,0.9,0.9,1.05,1.0,900,1100,1000.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.08695652173913043,Approve,0.9978815913200378,0.002107013249769807,1.1444995834608562e-05,PRIMARY_APPROVE,1,0,3417.938775510204,0.29257399435153064,0.88491
L0369,Tommy Hilfiger,Shirt,Unisex,category_derived,Cotton,M,Used,9,10500,700,manual,L0369,Tier 4,0.09,0.11,0.7,0.8,1.0,1.0,550,650,600.0,7.6923,18,8,5,31,cond=18|age=8|dev=5|total=31,69,Review,0.69,0.5,0.5,0.06666666666666667,Approve,0.5479331016540527,0.451465904712677,0.0006009255885146558,PRIMARY_APPROVE,1,0,563.860655737705,1.2414414676338472,0.685587
L0370,Calvin Klein,Jacket,Unisex,category_derived,Leather,L,New,3,13000,2000,manual,L0370,Tier 4,0.09,0.11,1.0,1.0,1.05,1.05,1300,1600,1450.0,25.0,0,0,20,20,cond=0|age=0|dev=20|total=20,80,Review,0.8,0.8333333333333334,0.8333333333333334,0.15384615384615385,Review,0.0831349566578865,0.9031814336776733,0.013683691620826721,REVIEW_FALLBACK,1,1,3417.938775510204,0.5851479887030613,0.613294
L0371,Raw Mango,Saree,Women,category_derived,Silk,L,New,2,24000,3600,manual,L0371,Tier 5,0.11,0.14,1.0,1.0,1.1,1.05,3000,3900,3450.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.8888888888888888,0.8888888888888888,0.15,Approve,0.9986269474029541,0.0013660439290106297,7.0501355367014185e-06,PRIMARY_APPROVE,1,0,2609.3522727272725,1.3796527351354178,0.977503
L0372,Anita Dongre,Lehenga,Women,category_derived,Silk,M,Like New,6,26000,3000,manual,L0372,Tier 5,0.11,0.14,0.9,0.9,1.1,1.05,2700,3400,3050.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.6666666666666667,0.6666666666666667,0.11538461538461539,Approve,0.9966862797737122,0.003305132267996669,8.538985639461316e-06,PRIMARY_APPROVE,1,0,3022.7073170731705,0.9924877552831818,0.884671
L0373,Tarun Tahiliani,Lehenga,Women,category_derived,Silk,S,Used,12,29000,2000,manual,L0373,Tier 5,0.11,0.14,0.7,0.7,1.1,1.05,1800,2300,2050.0,0.0,18,12,0,30,cond=18|age=12|dev=0|total=30,70,Approve,0.7,0.33333333333333337,0.33333333333333337,0.06896551724137931,Review,0.00023051546304486692,0.9996281862258911,0.00014129371265880764,REVIEW_FALLBACK,1,1,3022.7073170731705,0.6616585035221212,0.456713
L0374,Louis Vuitton,Jacket,Unisex,category_derived,Leather,M,New,1,35000,5200,manual,L0374,Tier 5,0.11,0.14,1.0,1.0,1.05,1.05,4200,5400,4800.0,0.0,0,0,0,0,cond=0|age=0|dev=0|total=0,100,Approve,1.0,0.9444444444444444,0.9444444444444444,0.14857142857142858,Approve,0.999340832233429,0.0006542220944538713,4.891397566098021e-06,PRIMARY_APPROVE,1,0,3417.938775510204,1.5213847706279595,0.988757
L0375,Burberry,Jacket,Unisex,category_derived,Cotton,L,Like New,5,27000,3000,manual,L0375,Tier 5,0.11,0.14,0.9,0.9,1.05,1.0,2500,3200,2850.0,0.0,8,4,0,12,cond=8|age=4|dev=0|total=12,88,Approve,0.88,0.7222222222222222,0.7222222222222222,0.1111111111111111,Approve,0.9982981085777283,0.0016948470147326589,7.067696969897952e-06,PRIMARY_APPROVE,1,0,3417.938775510204,0.8777219830545919,0.896104
